id,name,aliases,latitude,longitude,category_id,category_de,group_id,fame_id,region,description,note,access,quality,quality_label,source,research,photo_page,photo_author,photo_license,photo_license_url,merged_records
1118,Ålvatnet,,68.751241,16.446102,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17085120,https://ut.no/,,,,,1
1119,Laksevannet - Geinnodatjávri,Laksevannet - Geinnodatjávri – Alta,69.930728,22.405421,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17124269,https://ut.no/,,,,,2
1120,Bollovannet - Bollojávri - Pollojärvi,Bollovannet - Bollojávri - Pollojärvi – Alta,69.860318,23.472272,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17123527,https://ut.no/,,,,,2
1121,Vuolit Orvvošjávri,Vuolit Orvvošjávri – Alta,69.774989,23.430702,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17123543,https://ut.no/,,,,,2
1122,Gálbmejávri,Gálbmejávri – Alta,69.79825,22.541841,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17124254,https://ut.no/,,,,,2
1123,Tverrelvvannet - Vuolit Doaresvuomejávri,Tverrelvvannet - Vuolit Doaresvuomejávri – Alta,70.201982,23.556043,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17124334,https://ut.no/,,,,,2
1124,Åsvatna - Čorrojávri,Åsvatna - Čorrojávri – Alta,69.762875,22.766711,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17124268,https://ut.no/,,,,,2
1125,Rávdoluobbalat,Rávdoluobbalat – Alta,69.715658,22.718628,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17123954,https://ut.no/,,,,,2
1126,Nallovarrevannet - Nállovárjávri,Nallovarrevannet - Nállovárjávri – Alta,69.835282,23.130062,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17124757,https://ut.no/,,,,,2
1127,Bukselårvannet,Bukselårvannet – Vadsø,70.245883,30.110035,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/15006932,https://ut.no/,,,,,2
1128,Lille Ingersvannet,Lille Ingersvannet – Vadsø,70.068762,29.855513,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",90,Gut dokumentiert,https://www.openstreetmap.org/way/1121939751,https://ut.no/,"https://commons.wikimedia.org/wiki/File:Kiby,_Vads%C3%B8.jpg",Bent Sigmund Olsen,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,2
1129,Varvatnet,Varvatnet – Vardø,70.285222,30.862288,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/14993527,https://ut.no/,,,,,2
1130,Fløtatjønna,Fløtatjønna – Rana,66.325172,14.433814,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/11609600,https://ut.no/,,,,,2
1131,Stamtjønna,Stamtjønna – Rana,66.347052,14.030617,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/846548381,https://ut.no/,,,,,2
1132,Brilltjønnan,Brilltjønnan – Rana,66.387821,14.327317,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/1311562235,https://ut.no/,,,,,2
1133,Hestholman,Hestholman – Rana,66.362685,13.41388,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/1311562234,https://ut.no/,,,,,2
1134,Litlhøgsettjønna,Litlhøgsettjønna – Verdal,63.970161,12.644897,lake,See und Fjellvatn,water,local_tip,Trøndelag,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/1408503395,https://ut.no/,,,,,2
1135,Valøyvatnet,Valøyvatnet – Hitra,63.652601,8.848424,lake,See und Fjellvatn,water,local_tip,Trøndelag,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/349645252,https://ut.no/,,,,,2
1136,Stengvatnet,Stengvatnet – Fauske,67.436723,15.33182,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/966049871,https://ut.no/,,,,,2
1137,Holmtjønna,Holmtjønna – Fauske,67.429878,15.33248,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/966050005,https://ut.no/,,,,,2
1138,Pissvatnet,Pissvatnet – Fauske,67.3107,15.40592,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/966056160,https://ut.no/,,,,,2
1139,Loavskajávri,Loavskajávri – Kautokeino,69.034306,23.233036,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7198502,https://ut.no/,,,,,2
1140,Áhkkanasjávri,Áhkkanasjávri – Kautokeino,69.013477,24.185707,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7239507,https://ut.no/,,,,,2
1141,Bealgejávri,Bealgejávri – Kautokeino,69.493992,24.019941,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7246854,https://ut.no/,,,,,2
1142,Gobba-Suolojávri,Gobba-Suolojávri – Kautokeino,69.500285,23.636747,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7216492,https://ut.no/,,,,,2
1143,Luomejávri,Luomejávri – Kautokeino,69.35178,23.469093,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7207587,https://ut.no/,,,,,2
1144,Spielgasáiva,Spielgasáiva – Kautokeino,69.219056,23.258583,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7202999,https://ut.no/,,,,,2
1145,Rássášjávri,Rássášjávri – Kautokeino,69.210127,23.45873,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7206565,https://ut.no/,,,,,2
1146,Stordammen,,69.008992,23.052215,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7192261,https://ut.no/,,,,,1
1147,Uitojávri,,69.477324,23.695678,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7216435,https://ut.no/,,,,,1
1148,Mihkkalaláttu,,69.061796,23.135493,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/489822673,https://ut.no/,,,,,1
1149,Divreláttu,,69.299864,22.91558,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7202242,https://ut.no/,,,,,1
1150,Ájotluoppal,,69.478008,24.316308,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/3806851567,https://ut.no/,,,,,1
1151,Steinholmvatnet,,69.625706,29.568629,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/15297330,https://ut.no/,,,,,1
1152,Store Skarvatnet,,69.618105,30.767229,lake,See und Fjellvatn,water,local_tip,Finnmark,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/15267186,https://ut.no/,,,,,1
1153,Stemtjønna,,65.820336,13.041403,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/14774339,https://ut.no/,,,,,1
1154,Grøvtjønna,,65.761288,13.204373,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/14775005,https://ut.no/,,,,,1
1155,Sauskardtjønnen,,65.68617,13.351978,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/14774986,https://ut.no/,,,,,1
