Name,Breitengrad,Längengrad,Kategorie,Kartengruppe,Region,Bekanntheit,Warum empfehlenswert,Hinweis,Zugangscheck,Google Maps,Quelle,Recherchequelle,Datenquelle,Datenlizenz
Tussen – Molde,62.781787,7.251587,Utsiktspunkt,Utsikt og fjell,Møre og Romsdal,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=62.781787,7.251587",https://www.openstreetmap.org/node/1834095475,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Ringknuten – Kristiansand,58.159368,8.041705,Utsiktspunkt,Utsikt og fjell,Agder,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=58.159368,8.041705",https://www.openstreetmap.org/node/972347421,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Holmenkollen – Kristiansand,58.178767,8.001874,Utsiktspunkt,Utsikt og fjell,Agder,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=58.178767,8.001874",https://www.openstreetmap.org/node/3059607192,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Kanonstilling Krageviga – Kristiansand,58.087104,8.007215,Utsiktspunkt,Utsikt og fjell,Agder,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=58.087104,8.007215",https://www.openstreetmap.org/node/4341829797,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Sauetoppen – Kristiansand,58.091084,8.000860,Utsiktspunkt,Utsikt og fjell,Agder,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=58.091084,8.000860",https://www.openstreetmap.org/node/4329561560,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Varen – Kristiansand,58.227311,8.087524,Utsiktspunkt,Utsikt og fjell,Agder,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=58.227311,8.087524",https://www.openstreetmap.org/node/4109126057,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Sotåsen – Kristiansand,58.124774,8.133436,Utsiktspunkt,Utsikt og fjell,Agder,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=58.124774,8.133436",https://www.openstreetmap.org/node/3325708110,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Havsyn – Kristiansand,58.207440,8.165488,Utsiktspunkt,Utsikt og fjell,Agder,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=58.207440,8.165488",https://www.openstreetmap.org/node/3640347018,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Merkestrengen – Kristiansand,58.229570,8.160756,Utsiktspunkt,Utsikt og fjell,Agder,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=58.229570,8.160756",https://www.openstreetmap.org/node/12041920075,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Lufthavnvakta – Molde,62.746023,7.258831,Utsiktspunkt,Utsikt og fjell,Møre og Romsdal,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=62.746023,7.258831",https://www.openstreetmap.org/node/11025797045,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Rønnsåsen – Sandefjord,59.154445,10.307756,Utsiktspunkt,Utsikt og fjell,Vestfold,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.154445,10.307756",https://www.openstreetmap.org/node/4915752221,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Storåstoppen – Sandefjord,59.225319,10.225481,Utsiktspunkt,Utsikt og fjell,Vestfold,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.225319,10.225481",https://www.openstreetmap.org/node/4955552335,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Mokollen – Sandefjord,59.141089,10.212972,Utsiktspunkt,Utsikt og fjell,Vestfold,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.141089,10.212972",https://www.openstreetmap.org/node/544249979,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Sjuberget – Sandefjord,59.309819,10.152879,Utsiktspunkt,Utsikt og fjell,Vestfold,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.309819,10.152879",https://www.openstreetmap.org/node/950016799,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Vetan – Sandefjord,59.297371,10.167345,Utsiktspunkt,Utsikt og fjell,Vestfold,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.297371,10.167345",https://www.openstreetmap.org/node/914757329,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Kringlefjell – Sandefjord,59.360810,10.100190,Utsiktspunkt,Utsikt og fjell,Vestfold,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.360810,10.100190",https://www.openstreetmap.org/node/1741829494,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Bustingen – Sandefjord,59.320211,10.124664,Utsiktspunkt,Utsikt og fjell,Vestfold,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.320211,10.124664",https://www.openstreetmap.org/node/868968086,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Svartaberget – Voss,60.678781,6.432900,Utsiktspunkt,Utsikt og fjell,Vestland,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=60.678781,6.432900",https://www.openstreetmap.org/node/8797613132,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Bordalsgjel Schlucht – Voss,60.612885,6.423231,Utsiktspunkt,Utsikt og fjell,Vestland,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=60.612885,6.423231",https://www.openstreetmap.org/node/5048702719,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Orsetra – Kristiansund,63.046636,7.809985,Utsiktspunkt,Utsikt og fjell,Møre og Romsdal,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=63.046636,7.809985",https://www.openstreetmap.org/node/6039156046,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Lågfjellet – Kristiansund,63.045424,7.740427,Utsiktspunkt,Utsikt og fjell,Møre og Romsdal,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=63.045424,7.740427",https://www.openstreetmap.org/node/6057348808,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Bjønnahaugen – Kristiansund,63.112420,7.748602,Utsiktspunkt,Utsikt og fjell,Møre og Romsdal,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=63.112420,7.748602",https://www.openstreetmap.org/node/4911540177,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Lysebotn Aussicht – Sandnes,59.046831,6.652120,Utsiktspunkt,Utsikt og fjell,Rogaland,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.046831,6.652120",https://www.openstreetmap.org/node/6307955610,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Waterfall,59.049840,6.656535,Utsiktspunkt,Utsikt og fjell,Rogaland,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=59.049840,6.656535",https://www.openstreetmap.org/node/2441877005,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Norges geografiske midtpunkt – Steinkjer,63.990597,12.307747,Utsiktspunkt,Utsikt og fjell,Trøndelag,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=63.990597,12.307747",https://www.openstreetmap.org/node/2338223477,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Mokk Gruver – Steinkjer,63.964605,12.133660,Utsiktspunkt,Utsikt og fjell,Trøndelag,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=63.964605,12.133660",https://www.openstreetmap.org/node/2338306988,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Watherfall – Steinkjer,63.974549,12.120066,Utsiktspunkt,Utsikt og fjell,Trøndelag,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=63.974549,12.120066",https://www.openstreetmap.org/node/2338306885,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Oftenåsen – Steinkjer,63.993584,11.531030,Utsiktspunkt,Utsikt og fjell,Trøndelag,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=63.993584,11.531030",https://www.openstreetmap.org/node/274989104,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Skåkåsstenen – Røros,62.548825,11.508426,Utsiktspunkt,Utsikt og fjell,Trøndelag,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=62.548825,11.508426",https://www.openstreetmap.org/way/366443438,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Skallhaugen – Røros,62.641662,11.853969,Utsiktspunkt,Utsikt og fjell,Trøndelag,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=62.641662,11.853969",https://www.openstreetmap.org/node/7935260037,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Ulvstugguhaugen – Røros,62.572087,11.397895,Utsiktspunkt,Utsikt og fjell,Trøndelag,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=62.572087,11.397895",https://www.openstreetmap.org/node/3365484973,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Slegghaugan – Røros,62.575905,11.395335,Utsiktspunkt,Utsikt og fjell,Trøndelag,Lokalt tips,"Navngitt utsiktspunkt mot fjell, dal, fjord eller kyst.",Punktet er ikke nødvendigvis parkering eller turstart.,"Startpunkt, Wegerecht, Jahreszeit und lokale Hinweise vor der Tour prüfen.","https://www.google.com/maps/search/?api=1&query=62.575905,11.395335",https://www.openstreetmap.org/node/3314772887,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
